latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.0752,105.2295,320,1,1,2023-10-03,1849,Aqua,MODIS,99,61.03,292.6,16.7,N,0
-3.0858,105.3008,315.1,1,1,2023-10-03,1849,Aqua,MODIS,91,61.03,291,12.7,N,0
-3.0916,105.2965,330.9,1.3,1.1,2023-10-04,0708,Aqua,MODIS,44,61.03,300.8,29,D,0
-3.1156,105.2758,347.8,1.3,1.1,2023-10-04,0708,Aqua,MODIS,94,61.03,300.7,70.3,D,0
-2.8203,105.1348,319.1,1.3,1.1,2023-10-04,0709,Aqua,MODIS,55,61.03,298.2,14.3,D,0
-2.7002,106.1589,304.7,1.2,1.1,2023-10-04,1446,Terra,MODIS,56,61.03,294.2,5.4,N,0
-2.6987,106.1698,341.6,1.2,1.1,2023-10-04,1446,Terra,MODIS,100,61.03,295.2,60.4,N,0
-2.6857,106.408,305.9,1.2,1.1,2023-10-04,1446,Terra,MODIS,62,61.03,294.4,6.1,N,0
-2.9129,105.114,304.4,1.5,1.2,2023-10-04,1446,Terra,MODIS,56,61.03,292.7,7.7,N,0
-2.8829,106.2407,306.9,1.2,1.1,2023-10-04,1446,Terra,MODIS,67,61.03,293.9,8.1,N,0
-3.0762,105.2209,310.3,1.4,1.2,2023-10-04,1446,Terra,MODIS,79,61.03,295.3,13,N,0
-3.0814,105.2273,305.4,1.4,1.2,2023-10-04,1446,Terra,MODIS,41,61.03,295.2,7.1,N,0
-2.8137,105.2493,309.1,1.4,1.2,2023-10-04,1446,Terra,MODIS,74,61.03,293.2,12.7,N,0
-2.4901,106.4219,304.5,1.2,1.1,2023-10-04,1446,Terra,MODIS,53,61.03,294.3,4.7,N,0
-1.7167,105.8087,310,1.3,1.1,2023-10-04,1446,Terra,MODIS,76,61.03,294,10,N,0
-1.7147,105.814,304.3,1.3,1.1,2023-10-04,1446,Terra,MODIS,48,61.03,293.9,4.7,N,0
-2.812,105.2617,314.7,1.4,1.2,2023-10-04,1446,Terra,MODIS,89,61.03,293.5,19.6,N,0
-1.7179,105.8083,318.3,1.2,1.1,2023-10-05,0307,Terra,MODIS,69,61.03,299.6,9.7,D,0
-2.3009,106.1011,315.6,1.3,1.1,2023-10-05,0307,Terra,MODIS,23,61.03,296.9,7.2,D,0
-2.9181,105.1136,319.5,1.2,1.1,2023-10-05,0308,Terra,MODIS,40,61.03,298.1,10.3,D,0
-2.7211,106.1615,311.8,4.2,1.9,2023-10-05,0612,Aqua,MODIS,51,61.03,292.3,35.8,D,0
-2.779,105.6142,313.2,4.6,2,2023-10-05,0612,Aqua,MODIS,35,61.03,295.5,52.9,D,0
-2.7783,105.6067,314,4.6,2,2023-10-05,0612,Aqua,MODIS,42,61.03,295.7,54.9,D,0
-2.7842,105.5656,313.9,4.7,2,2023-10-05,0612,Aqua,MODIS,38,61.03,295.7,60.2,D,0
-3.1068,105.3236,303.1,2.3,1.5,2023-10-05,1526,Terra,MODIS,53,61.03,289.8,13,N,0
-3.0946,105.2347,310.5,2.2,1.5,2023-10-05,1526,Terra,MODIS,80,61.03,290.9,27.4,N,0
-3.089,105.2364,304.5,1.5,1.2,2023-10-05,1835,Aqua,MODIS,60,61.03,282.6,11.7,N,0
-3.0967,105.2408,303.1,1.5,1.2,2023-10-05,1835,Aqua,MODIS,52,61.03,282.4,10.2,N,0
-2.9736,105.1907,326.1,1,1,2023-10-06,0654,Aqua,MODIS,76,61.03,300.9,16.7,D,0
-2.971,105.2085,352.1,1,1,2023-10-06,0654,Aqua,MODIS,96,61.03,304.5,57.5,D,0
-2.9698,105.2174,349.1,1,1,2023-10-06,0654,Aqua,MODIS,94,61.03,304.8,51.3,D,0
-2.9822,105.1976,331.3,1,1,2023-10-06,0654,Aqua,MODIS,81,61.03,303.2,22.8,D,0
-2.9809,105.2065,331.3,1,1,2023-10-06,0654,Aqua,MODIS,81,61.03,303.3,21.2,D,0
-2.9796,105.2154,328.3,1,1,2023-10-06,0654,Aqua,MODIS,54,61.03,303.5,16.1,D,0
-2.8325,106.2936,322.4,1,1,2023-10-06,0654,Aqua,MODIS,71,61.03,299.9,11,D,0
-2.9962,105.2269,350.7,1,1,2023-10-06,0654,Aqua,MODIS,95,61.03,304.4,54.5,D,0
-2.9949,105.2358,335.8,1,1,2023-10-06,0654,Aqua,MODIS,85,61.03,303.6,26.1,D,0
-2.9795,105.3425,318,1,1,2023-10-06,0654,Aqua,MODIS,33,61.03,300.4,6.4,D,0
-2.9783,105.3513,321.5,1,1,2023-10-06,0654,Aqua,MODIS,66,61.03,299.2,10,D,0
-2.9885,105.3438,321.6,1,1,2023-10-06,0654,Aqua,MODIS,57,61.03,299.1,10,D,0
-2.9872,105.3526,336.5,1,1,2023-10-06,0654,Aqua,MODIS,86,61.03,300.6,28.8,D,0
-2.8953,106.3028,321.5,1,1,2023-10-06,0654,Aqua,MODIS,66,61.03,299.6,10.2,D,0
-3.1116,105.1957,324.8,1,1,2023-10-06,0654,Aqua,MODIS,49,61.03,299.3,11.9,D,0
-3.1026,105.3216,334.2,1,1,2023-10-06,0654,Aqua,MODIS,81,61.03,302.3,24.1,D,0
-3.1115,105.3229,351.4,1,1,2023-10-06,0654,Aqua,MODIS,95,61.03,306.3,54.4,D,0
-3.1102,105.3318,336.8,1,1,2023-10-06,0654,Aqua,MODIS,86,61.03,304.5,28,D,0
-2.9395,106.5752,313.5,1,1,2023-10-06,0654,Aqua,MODIS,32,61.03,293.8,5.4,D,0
-3.1134,105.6277,358.3,1,1,2023-10-06,0654,Aqua,MODIS,99,61.03,303.5,74,D,0
-3.1122,105.6366,343.8,1,1,2023-10-06,0654,Aqua,MODIS,91,61.03,299.2,42.3,D,0
-2.9621,105.2072,359.3,1,1,2023-10-06,0654,Aqua,MODIS,99,61.03,303.2,76.6,D,0
-2.9608,105.2161,325,1,1,2023-10-06,0654,Aqua,MODIS,74,61.03,302.2,14.2,D,0
-2.822,106.1764,323.8,1,1,2023-10-06,0654,Aqua,MODIS,73,61.03,304.6,9.4,D,0
-2.9723,105.1996,348.6,1,1,2023-10-06,0654,Aqua,MODIS,94,61.03,302.8,50.9,D,0
-2.1562,106.0632,327.7,1,1,2023-10-06,0654,Aqua,MODIS,81,61.03,301.4,14.6,D,0
-2.1549,106.0722,323.4,1,1,2023-10-06,0654,Aqua,MODIS,74,61.03,301.3,8.9,D,0
-2.4126,105.3772,332.3,1,1,2023-10-06,0654,Aqua,MODIS,64,61.03,304.5,20.4,D,0
-2.703,105.2843,324.8,1,1,2023-10-06,0654,Aqua,MODIS,63,61.03,304.7,10.3,D,0
-2.7119,105.2856,322.5,1,1,2023-10-06,0654,Aqua,MODIS,45,61.03,304.6,8.2,D,0
-2.6913,105.5542,318.3,1,1,2023-10-06,0654,Aqua,MODIS,61,61.03,301.9,7.6,D,0
-2.6332,106.0815,321.6,1,1,2023-10-06,0654,Aqua,MODIS,69,61.03,301.4,10,D,0
-2.8135,105.2154,337,1,1,2023-10-06,0654,Aqua,MODIS,87,61.03,302,30.2,D,0
-2.8123,105.2243,355.6,1,1,2023-10-06,0654,Aqua,MODIS,97,61.03,301.9,66.5,D,0
-2.8429,105.1379,333.6,1,1,2023-10-06,0654,Aqua,MODIS,84,61.03,300.2,25.5,D,0
-2.8378,105.1735,320.3,1,1,2023-10-06,0654,Aqua,MODIS,39,61.03,297.1,9.5,D,0
-2.7106,106.0529,324,1,1,2023-10-06,0654,Aqua,MODIS,73,61.03,301,12.7,D,0
-2.8519,105.1392,337.8,1,1,2023-10-06,0654,Aqua,MODIS,87,61.03,302.1,32.1,D,0
-2.8556,105.2397,325.2,1,1,2023-10-06,0654,Aqua,MODIS,63,61.03,305.1,14.9,D,0
-2.7503,105.9676,325.1,1,1,2023-10-06,0654,Aqua,MODIS,71,61.03,300.5,14.7,D,0
-2.7592,105.9689,322.3,1,1,2023-10-06,0654,Aqua,MODIS,71,61.03,300.7,12.1,D,0
-2.758,105.9778,317.4,1,1,2023-10-06,0654,Aqua,MODIS,46,61.03,300.1,7.4,D,0
-2.7606,106.1582,327.2,1,1,2023-10-06,0654,Aqua,MODIS,78,61.03,302.1,14.9,D,0
-2.9188,105.1282,326.5,1,1,2023-10-06,0654,Aqua,MODIS,61,61.03,302.2,14.7,D,0
-3.0891,105.23,305.4,3,1.7,2023-10-06,1429,Terra,MODIS,64,61.03,287,29.8,N,0
-2.4602,106.0817,306.2,2.5,1.5,2023-10-06,1429,Terra,MODIS,67,61.03,294.3,21.1,N,0
-3.0892,105.244,308.7,2.2,1.4,2023-10-06,1916,Aqua,MODIS,75,61.03,295.4,28.6,N,0
-3.0901,105.2388,312,2.2,1.4,2023-10-06,1916,Aqua,MODIS,64,61.03,295.6,33.9,N,0
-2.4814,106.1667,318.4,1,1,2023-10-07,0251,Terra,MODIS,64,61.03,296.7,6.9,D,0
-2.7023,105.2836,320.2,1.1,1,2023-10-07,0251,Terra,MODIS,67,61.03,302.2,9.4,D,0
-3.1037,105.6303,315.3,1,1,2023-10-07,0251,Terra,MODIS,45,61.03,294.4,6.3,D,0
-3.0733,105.2349,325.5,1.1,1,2023-10-07,0251,Terra,MODIS,50,61.03,298.4,15,D,0
-3.0916,105.2323,341.1,1.1,1,2023-10-07,0251,Terra,MODIS,90,61.03,302.3,38.2,D,0
-1.6262,105.6174,319.6,1.1,1,2023-10-07,0251,Terra,MODIS,63,61.03,301.9,8.3,D,0
-2.0081,105.4517,317.4,1.1,1,2023-10-07,0251,Terra,MODIS,61,61.03,300.2,7.3,D,0
-3.1055,105.2131,316.2,4.4,1.9,2023-10-07,0735,Aqua,MODIS,28,61.03,297.5,47.6,D,0
-3.1066,105.2182,316.8,4.4,1.9,2023-10-07,0735,Aqua,MODIS,39,61.03,297.4,52.2,D,0
-3.0982,105.2343,313,1.1,1.1,2023-10-07,1510,Terra,MODIS,86,61.03,296.8,12.1,N,0
-3.0887,105.2329,320,1.1,1.1,2023-10-07,1510,Terra,MODIS,99,61.03,296.4,18.6,N,0
-3.0901,105.2228,322.6,1.1,1.1,2023-10-07,1510,Terra,MODIS,100,61.03,296.3,21.8,N,0
-3.0698,105.2302,307,1.1,1.1,2023-10-07,1510,Terra,MODIS,69,61.03,295.2,6.9,N,0
-2.7359,106.4874,304.5,1.4,1.2,2023-10-07,1510,Terra,MODIS,60,61.03,294.2,7.2,N,0
-2.6886,105.9695,304.9,1.3,1.1,2023-10-07,1510,Terra,MODIS,60,61.03,294,6.6,N,0
-2.6902,105.9583,305.2,1.3,1.1,2023-10-07,1510,Terra,MODIS,61,61.03,294,6.9,N,0
-1.7261,105.8378,312.7,1.3,1.1,2023-10-07,1510,Terra,MODIS,85,61.03,295.8,13.6,N,0
-1.7264,105.8316,307.1,1.3,1.1,2023-10-07,1510,Terra,MODIS,70,61.03,295.7,8.5,N,0
-2.8295,106.4686,320.6,1.2,1.1,2023-10-08,0639,Aqua,MODIS,68,61.03,301.9,9.7,D,0
-2.7638,106.5801,319.3,1.2,1.1,2023-10-08,0639,Aqua,MODIS,69,61.03,297.3,14,D,0
-2.5714,105.4844,320.6,1.4,1.2,2023-10-08,0639,Aqua,MODIS,73,61.03,297.8,18.4,D,0
-3.0978,105.2615,308.9,1.1,1,2023-10-09,1453,Terra,MODIS,76,61.03,292.4,7.9,N,0
-3.0913,105.2407,310.8,1.1,1,2023-10-09,1453,Terra,MODIS,71,61.03,292,8.8,N,0
-3.0926,105.231,306.2,1.1,1,2023-10-09,1453,Terra,MODIS,67,61.03,292.2,5.7,N,0
-3.074,105.2284,305,1.1,1,2023-10-09,1453,Terra,MODIS,28,61.03,292.3,4.8,N,0
-3.0572,106.5991,317.3,2,1.4,2023-10-10,0315,Terra,MODIS,57,61.03,293.9,23.5,D,0
-3.0936,105.1274,319.1,1.6,1.2,2023-10-10,0315,Terra,MODIS,35,61.03,297.3,17.5,D,0
-1.549,105.9082,336.8,1.4,1.2,2023-10-11,0706,Aqua,MODIS,76,61.03,300.5,43.5,D,0
-3.0828,105.6274,322.7,1.3,1.1,2023-10-11,0706,Aqua,MODIS,41,61.03,303.6,10.6,D,0
-3.0844,105.6163,327.8,1.3,1.1,2023-10-11,0706,Aqua,MODIS,74,61.03,304.8,19.7,D,0
-3.0547,105.6118,321.2,1.3,1.1,2023-10-11,0706,Aqua,MODIS,24,61.03,303.2,11.3,D,0
-3.0448,105.6104,330.4,1.3,1.1,2023-10-11,0706,Aqua,MODIS,80,61.03,300.9,26.9,D,0
-3.0464,105.5992,337.2,1.3,1.1,2023-10-11,0706,Aqua,MODIS,86,61.03,300,41,D,0
-3.0915,105.2944,326.1,1.2,1.1,2023-10-11,0706,Aqua,MODIS,33,61.03,302.5,16,D,0
-2.8977,106.5269,332.9,1.4,1.2,2023-10-11,0706,Aqua,MODIS,83,61.03,304,33,D,0
-2.8871000000000002,106.5253,324.4,1.4,1.2,2023-10-11,0706,Aqua,MODIS,52,61.03,303.1,16.1,D,0
-3.0719,105.2264,328.1,1.2,1.1,2023-10-11,0706,Aqua,MODIS,72,61.03,302.9,19.3,D,0
-3.0735,105.2158,323.7,1.2,1.1,2023-10-11,0706,Aqua,MODIS,42,61.03,301.9,13,D,0
-2.8062,106.119,320.3,1.4,1.2,2023-10-11,0706,Aqua,MODIS,52,61.03,298.8,13.7,D,0
-1.5508,105.896,324.4,1.4,1.2,2023-10-11,0706,Aqua,MODIS,77,61.03,300.3,16.8,D,0
-3.0961,105.2743,309.9,2.1,1.4,2023-10-11,1437,Terra,MODIS,79,61.03,290.4,25.5,N,0
-3.0987,105.2557,311.3,2.1,1.4,2023-10-11,1437,Terra,MODIS,82,61.03,289.7,29.2,N,0
-3.0886,105.2353,301.3,2.1,1.4,2023-10-11,1437,Terra,MODIS,8,61.03,286.7,10.3,N,0
-2.7264,106.3833,320,1.7,1.3,2023-10-11,1437,Terra,MODIS,99,61.03,292.8,35.4,N,0
-2.7285,106.3683,303.3,1.7,1.3,2023-10-11,1437,Terra,MODIS,54,61.03,292.6,7.9,N,0
-2.7281,106.3772,317.3,1.7,1.3,2023-10-11,1437,Terra,MODIS,95,61.03,292.8,29.7,N,0
-2.6319,106.3179,312.8,1.7,1.3,2023-10-11,1437,Terra,MODIS,86,61.03,293.7,20.8,N,0
-2.6316,106.3276,303.9,1.7,1.3,2023-10-11,1437,Terra,MODIS,58,61.03,293.5,8.4,N,0
-2.6337,106.3124,307.1,1.7,1.3,2023-10-11,1437,Terra,MODIS,70,61.03,293.6,12.8,N,0
-2.579,106.6198,307.1,1.6,1.3,2023-10-11,1437,Terra,MODIS,68,61.03,294.3,10.4,N,0
-2.581,106.6054,305.1,1.6,1.3,2023-10-11,1437,Terra,MODIS,60,61.03,294.2,8,N,0
-2.5757,106.3962,305.1,1.7,1.3,2023-10-11,1437,Terra,MODIS,63,61.03,293.5,9,N,0
-1.8419,105.397,326.3,1,1,2023-10-12,0258,Terra,MODIS,75,61.03,287.7,20.6,D,0
-2.5362,106.4959,316,1.1,1,2023-10-12,0258,Terra,MODIS,58,61.03,298.4,5.5,D,0
-2.4983,106.1061,322,1,1,2023-10-12,0258,Terra,MODIS,66,61.03,296.4,12.6,D,0
-2.4996,106.1152,323.5,1,1,2023-10-12,0258,Terra,MODIS,74,61.03,296.7,14.1,D,0
-2.5073,106.1049,318.7,1,1,2023-10-12,0258,Terra,MODIS,28,61.03,296.5,8.9,D,0
-2.5086,106.114,321.7,1,1,2023-10-12,0258,Terra,MODIS,55,61.03,297.6,11.9,D,0
-2.5517,105.4552,318.5,1,1,2023-10-12,0258,Terra,MODIS,24,61.03,296.9,7.6,D,0
-2.5606,105.4539,328.2,1,1,2023-10-12,0258,Terra,MODIS,80,61.03,297.7,18,D,0
-2.5619,105.4628,324.6,1,1,2023-10-12,0258,Terra,MODIS,75,61.03,295.4,13.7,D,0
-2.8856,105.6623,320.5,1,1,2023-10-12,0258,Terra,MODIS,25,61.03,301.7,10.3,D,0
-2.8918,105.4459,318.1,1,1,2023-10-12,0258,Terra,MODIS,50,61.03,301.1,9.1,D,0
-3.0934,105.2514,323.6,1,1,2023-10-12,0259,Terra,MODIS,75,61.03,297.9,12.2,D,0
-3.0947,105.2603,331.9,1,1,2023-10-12,0259,Terra,MODIS,83,61.03,298.8,22.2,D,0
-3.096,105.2691,322.3,1,1,2023-10-12,0259,Terra,MODIS,62,61.03,300.1,10.6,D,0
-3.0973,105.278,317.9,1,1,2023-10-12,0259,Terra,MODIS,58,61.03,298.7,6.7,D,0
-3.0984,105.1605,321.4,1,1,2023-10-12,0259,Terra,MODIS,36,61.03,301.3,9.8,D,0
-3.0933,105.2717,318,1.5,1.2,2023-10-12,1517,Terra,MODIS,96,61.03,295.4,27.4,N,0
-3.0952,105.2583,335.4,1.5,1.2,2023-10-12,1517,Terra,MODIS,100,61.03,297.4,64,N,0
-3.0972,105.245,329.8,1.5,1.2,2023-10-12,1517,Terra,MODIS,100,61.03,296.6,50.2,N,0
-2.6898,106.3021,305.9,1.8,1.3,2023-10-12,1517,Terra,MODIS,65,61.03,293.5,13,N,0
-3.084,105.2544,307.1,1.8,1.3,2023-10-12,1832,Aqua,MODIS,70,61.03,294.6,15.9,N,0
-3.0864,105.2698,310.8,1.7,1.3,2023-10-12,1832,Aqua,MODIS,81,61.03,294.4,22.1,N,0
-3.0888,105.2852,306.2,1.7,1.3,2023-10-12,1832,Aqua,MODIS,67,61.03,293.7,14.8,N,0
-3.0956,105.2526,315,1.8,1.3,2023-10-12,1832,Aqua,MODIS,90,61.03,293.7,28.8,N,0
-3.0236,106.6337,340.7,1,1,2023-10-13,0651,Aqua,MODIS,90,61.03,298.2,37.6,D,0
-3.0249,106.6249,342.5,1,1,2023-10-13,0651,Aqua,MODIS,91,61.03,297.5,40.9,D,0
-3.0243,106.4913,315.9,1,1,2023-10-13,0651,Aqua,MODIS,50,61.03,297.6,4.9,D,0
-3.0877,105.6092,323.3,1,1,2023-10-13,0651,Aqua,MODIS,27,61.03,307.5,9.1,D,0
-3.089,105.6002,324.9,1,1,2023-10-13,0651,Aqua,MODIS,46,61.03,306.4,11.7,D,0
-3.0591,105.6177,334.7,1,1,2023-10-13,0651,Aqua,MODIS,84,61.03,307.6,25.6,D,0
-3.0974,105.2894,326.5,1,1,2023-10-13,0651,Aqua,MODIS,56,61.03,300.5,15,D,0
-3.1,105.2711,341.5,1,1,2023-10-13,0651,Aqua,MODIS,90,61.03,305.1,37.5,D,0
-3.1133,105.1791,338.2,1,1,2023-10-13,0651,Aqua,MODIS,87,61.03,305.7,30.8,D,0
-3.1042,105.1777,363.3,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,307.2,90.1,D,0
-3.1056,105.1685,338,1,1,2023-10-13,0651,Aqua,MODIS,85,61.03,307.4,30.8,D,0
-2.9049,106.4954,324.6,1,1,2023-10-13,0651,Aqua,MODIS,61,61.03,305.3,10.2,D,0
-3.0348,105.5958,332.9,1,1,2023-10-13,0651,Aqua,MODIS,83,61.03,304.9,24.3,D,0
-3.1045,105.1117,343.6,1,1,2023-10-13,0651,Aqua,MODIS,89,61.03,309,34.1,D,0
-2.8908,106.5295,325.1,1,1,2023-10-13,0651,Aqua,MODIS,58,61.03,309.1,10.9,D,0
-3.0258,105.5945,319.5,1,1,2023-10-13,0651,Aqua,MODIS,62,61.03,301.7,9.6,D,0
-2.8782,106.4915,322.8,1,1,2023-10-13,0651,Aqua,MODIS,37,61.03,305.9,7.9,D,0
-2.8782,106.4281,317.4,1,1,2023-10-13,0651,Aqua,MODIS,59,61.03,301,7.4,D,0
-2.8795,106.4192,315.5,1,1,2023-10-13,0651,Aqua,MODIS,45,61.03,300.5,6.2,D,0
-2.8366,106.5151,324.5,1,1,2023-10-13,0651,Aqua,MODIS,36,61.03,301.8,10,D,0
-2.8329,106.4149,327.7,1,1,2023-10-13,0651,Aqua,MODIS,78,61.03,303.5,16.4,D,0
-2.8205,106.1235,375.7,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,309.4,125.3,D,0
-2.8217,106.1146,355.9,1,1,2023-10-13,0651,Aqua,MODIS,98,61.03,306.1,64.9,D,0
-2.8106,106.1254,323.8,1,1,2023-10-13,0651,Aqua,MODIS,54,61.03,307.7,12,D,0
-2.8119,106.1165,327.7,1,1,2023-10-13,0651,Aqua,MODIS,59,61.03,307.2,17.5,D,0
-2.8221,106.0455,317.3,1,1,2023-10-13,0651,Aqua,MODIS,42,61.03,302.8,8.7,D,0
-2.8017,106.1241,378.9,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,306,139.1,D,0
-2.803,106.1152,381.6,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,307.6,151.2,D,0
-2.9296,105.112,328,1,1,2023-10-13,0651,Aqua,MODIS,41,61.03,308.8,13.6,D,0
-2.9191,105.1199,343.1,1,1,2023-10-13,0651,Aqua,MODIS,91,61.03,310,37.2,D,0
-2.9205,105.1107,340.8,1,1,2023-10-13,0651,Aqua,MODIS,88,61.03,310.7,33.1,D,0
-2.6943,106.5521,323.6,1,1,2023-10-13,0651,Aqua,MODIS,72,61.03,302.8,12.1,D,0
-2.7315,106.2949,348.5,1,1,2023-10-13,0651,Aqua,MODIS,94,61.03,306.8,48.4,D,0
-2.7328,106.2861,322.5,1,1,2023-10-13,0651,Aqua,MODIS,70,61.03,304.5,9.2,D,0
-2.7738,106.0022,316.5,1,1,2023-10-13,0651,Aqua,MODIS,52,61.03,302.4,6.7,D,0
-2.8512,105.1413,357.8,1,1,2023-10-13,0651,Aqua,MODIS,99,61.03,309.1,74.5,D,0
-2.8525,105.1321,328.6,1,1,2023-10-13,0651,Aqua,MODIS,72,61.03,307.6,18.2,D,0
-2.8227,105.1466,330.3,1,1,2023-10-13,0651,Aqua,MODIS,81,61.03,297.9,21.8,D,0
-2.8176,105.1176,322.7,1,1,2023-10-13,0651,Aqua,MODIS,68,61.03,299.2,12.9,D,0
-2.6404,106.2208,396.2,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,304.9,220.2,D,0
-2.6417,106.212,380.1,1,1,2023-10-13,0651,Aqua,MODIS,100,61.03,306.2,142.6,D,0
-2.6341,106.1385,324.8,1,1,2023-10-13,0651,Aqua,MODIS,72,61.03,302.7,13.3,D,0
-2.5399,106.4086,329.7,1,1,2023-10-13,0651,Aqua,MODIS,70,61.03,311.2,14.3,D,0
-2.5696,105.4975,323.5,1,1,2023-10-13,0651,Aqua,MODIS,66,61.03,305.5,10.8,D,0
-2.5619,105.4872,323.8,1,1,2023-10-13,0651,Aqua,MODIS,57,61.03,305,11.4,D,0
-2.5658,105.4601,331.7,1,1,2023-10-13,0651,Aqua,MODIS,70,61.03,308.5,18.7,D,0
-2.4275,106.1629,319.7,1,1,2023-10-13,0651,Aqua,MODIS,64,61.03,303.5,7.4,D,0
-2.2195,106.1385,322.1,1,1,2023-10-13,0651,Aqua,MODIS,69,61.03,305,7.7,D,0
-2.1235,105.8464,320.6,1,1,2023-10-13,0651,Aqua,MODIS,41,61.03,299.3,9.8,D,0
-2.0765,106.0421,321.3,1,1,2023-10-13,0651,Aqua,MODIS,64,61.03,305.4,7.4,D,0
-2.0794,105.4449,334.2,1,1,2023-10-13,0651,Aqua,MODIS,64,61.03,303.8,24.7,D,0
-2.0807,105.4359,317.4,1,1,2023-10-13,0651,Aqua,MODIS,47,61.03,302.8,6.7,D,0
-2.0652,105.4795,326.5,1,1,2023-10-13,0651,Aqua,MODIS,67,61.03,302.6,15.2,D,0
-2.0665,105.4705,346.9,1,1,2023-10-13,0651,Aqua,MODIS,93,61.03,305.3,47.7,D,0
-2.0678,105.4615,324.7,1,1,2023-10-13,0651,Aqua,MODIS,75,61.03,304.3,13.1,D,0
-1.9689,105.322,317.7,1,1,2023-10-13,0651,Aqua,MODIS,63,61.03,302.9,7,D,0
-1.8078,105.4151,312.2,1,1,2023-10-13,0651,Aqua,MODIS,34,61.03,296.4,4.4,D,0
-1.5757,105.9383,322.8,1,1,2023-10-13,0651,Aqua,MODIS,76,61.03,307.3,10.2,D,0
-1.5668,105.937,341.2,1,1,2023-10-13,0651,Aqua,MODIS,85,61.03,306.3,34.2,D,0
-1.568,105.9281,333.1,1,1,2023-10-13,0651,Aqua,MODIS,85,61.03,306.3,21.8,D,0
-3.088,105.2596,304.4,1.9,1.3,2023-10-13,1913,Aqua,MODIS,60,61.03,286.7,18.1,N,0
-3.0856,105.2431,302.1,1.9,1.3,2023-10-13,1913,Aqua,MODIS,46,61.03,287.4,14.8,N,0
-3.0984,105.2346,316.6,3.8,1.8,2023-10-14,0732,Aqua,MODIS,25,61.03,294.9,43.6,D,0
-2.3026,106.0885,304,1,1,2023-10-14,1501,Terra,MODIS,56,61.03,292.5,4.9,N,0
-2.4315,106.1562,314.5,1,1,2023-10-14,1501,Terra,MODIS,89,61.03,281.7,13.6,N,0
-2.4302,106.1653,341.3,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,282,48.5,N,0
-2.6883,105.9656,311.9,1,1,2023-10-14,1501,Terra,MODIS,84,61.03,289.6,10.5,N,0
-3.0873,105.2324,344.7,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.2,49.3,N,0
-3.0861,105.2412,350.6,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.2,60.8,N,0
-3.0949,105.2425,325.7,1,1,2023-10-14,1501,Terra,MODIS,100,61.03,299.2,21.1,N,0
-3.0937,105.2513,315.1,1,1,2023-10-14,1501,Terra,MODIS,90,61.03,297.6,10.9,N,0
-3.0912,105.2689,319.2,1,1,2023-10-14,1501,Terra,MODIS,98,61.03,297.1,14.7,N,0
-3.09,105.2777,307.1,1,1,2023-10-14,1501,Terra,MODIS,55,61.03,296.3,5.1,N,0
-3.0855,105.2434,304.3,3.5,1.8,2023-10-14,1817,Aqua,MODIS,59,61.03,283.9,43,N,0
-2.7065,106.0616,313.7,2.6,1.5,2023-10-15,0322,Terra,MODIS,66,61.03,294.2,25.2,D,0
-3.0132,105.6019,327.6,2.4,1.5,2023-10-15,0322,Terra,MODIS,72,61.03,286.7,83.3,D,0
-3.0901,105.2263,312.7,2.2,1.5,2023-10-15,0322,Terra,MODIS,53,61.03,283.4,24,D,0
-3.0928,105.2461,321.3,2.3,1.5,2023-10-15,0322,Terra,MODIS,73,61.03,285.6,48.1,D,0
-1.7459,106.0216,321.6,1.4,1.2,2023-10-15,0636,Aqua,MODIS,67,61.03,301.4,13.5,D,0
-1.9257,105.2396,340.8,1.6,1.3,2023-10-15,0636,Aqua,MODIS,90,61.03,298.6,71.8,D,0
-2.1785,105.8711,317.4,1.5,1.2,2023-10-15,0636,Aqua,MODIS,37,61.03,299.2,13.7,D,0
-3.0849,105.2363,314.2,4.5,2,2023-10-15,1541,Terra,MODIS,89,61.03,288.8,112.9,N,0
-3.0912,105.1966,302.5,4.5,2,2023-10-15,1541,Terra,MODIS,50,61.03,288,41.4,N,0
-3.0834,105.229,316.9,4.5,2,2023-10-15,1541,Terra,MODIS,94,61.03,288.4,134.2,N,0
-2.5462,105.1866,302.5,1.1,1,2023-10-15,1858,Aqua,MODIS,49,61.03,292,4.1,N,0
-2.9945,105.5967,318.7,1.1,1.1,2023-10-15,1858,Aqua,MODIS,97,61.03,293.8,18.6,N,0
-2.9959,105.6065,305.7,1.1,1.1,2023-10-15,1858,Aqua,MODIS,47,61.03,292.2,7,N,0
-3.0024,105.5855,324.3,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,295.3,24.3,N,0
-3.0038,105.5954,321.2,1.1,1.1,2023-10-15,1858,Aqua,MODIS,100,61.03,295.3,20.7,N,0
-3.0096,105.5889,304,1.1,1.1,2023-10-15,1858,Aqua,MODIS,58,61.03,293.7,5.8,N,0
